relative_path,label,class_name
Residential/Residential_2357.jpg,7,Residential
Industrial/Industrial_1226.jpg,4,Industrial
Industrial/Industrial_958.jpg,4,Industrial
River/River_756.jpg,8,River
Industrial/Industrial_2414.jpg,4,Industrial
River/River_1190.jpg,8,River
AnnualCrop/AnnualCrop_2943.jpg,0,AnnualCrop
PermanentCrop/PermanentCrop_1254.jpg,6,PermanentCrop
AnnualCrop/AnnualCrop_2015.jpg,0,AnnualCrop
PermanentCrop/PermanentCrop_451.jpg,6,PermanentCrop
Forest/Forest_466.jpg,1,Forest
HerbaceousVegetation/HerbaceousVegetation_515.jpg,2,HerbaceousVegetation
River/River_2145.jpg,8,River
River/River_586.jpg,8,River
AnnualCrop/AnnualCrop_1444.jpg,0,AnnualCrop
Residential/Residential_1034.jpg,7,Residential
AnnualCrop/AnnualCrop_2909.jpg,0,AnnualCrop
AnnualCrop/AnnualCrop_291.jpg,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_350.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_2887.jpg,2,HerbaceousVegetation
Residential/Residential_631.jpg,7,Residential
HerbaceousVegetation/HerbaceousVegetation_2485.jpg,2,HerbaceousVegetation
Industrial/Industrial_2220.jpg,4,Industrial
SeaLake/SeaLake_2639.jpg,9,SeaLake
Residential/Residential_2975.jpg,7,Residential
AnnualCrop/AnnualCrop_2075.jpg,0,AnnualCrop
AnnualCrop/AnnualCrop_1762.jpg,0,AnnualCrop
SeaLake/SeaLake_1615.jpg,9,SeaLake
Residential/Residential_203.jpg,7,Residential
Forest/Forest_1857.jpg,1,Forest
AnnualCrop/AnnualCrop_743.jpg,0,AnnualCrop
Pasture/Pasture_574.jpg,5,Pasture
Industrial/Industrial_2149.jpg,4,Industrial
AnnualCrop/AnnualCrop_880.jpg,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_2646.jpg,2,HerbaceousVegetation
Highway/Highway_988.jpg,3,Highway
Highway/Highway_2393.jpg,3,Highway
PermanentCrop/PermanentCrop_2091.jpg,6,PermanentCrop
Industrial/Industrial_2127.jpg,4,Industrial
Highway/Highway_522.jpg,3,Highway
Forest/Forest_2783.jpg,1,Forest
Forest/Forest_1318.jpg,1,Forest
Industrial/Industrial_712.jpg,4,Industrial
Forest/Forest_1373.jpg,1,Forest
AnnualCrop/AnnualCrop_2665.jpg,0,AnnualCrop
PermanentCrop/PermanentCrop_1886.jpg,6,PermanentCrop
River/River_216.jpg,8,River
Forest/Forest_2030.jpg,1,Forest
Industrial/Industrial_313.jpg,4,Industrial
Highway/Highway_643.jpg,3,Highway
Residential/Residential_1352.jpg,7,Residential
Industrial/Industrial_131.jpg,4,Industrial
SeaLake/SeaLake_2058.jpg,9,SeaLake
Residential/Residential_1885.jpg,7,Residential
Industrial/Industrial_1171.jpg,4,Industrial
Residential/Residential_244.jpg,7,Residential
River/River_1134.jpg,8,River
HerbaceousVegetation/HerbaceousVegetation_1946.jpg,2,HerbaceousVegetation
Forest/Forest_237.jpg,1,Forest
PermanentCrop/PermanentCrop_1913.jpg,6,PermanentCrop
Highway/Highway_1403.jpg,3,Highway
Forest/Forest_947.jpg,1,Forest
Industrial/Industrial_586.jpg,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_1729.jpg,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_424.jpg,0,AnnualCrop
River/River_1604.jpg,8,River
Pasture/Pasture_1272.jpg,5,Pasture
Pasture/Pasture_1242.jpg,5,Pasture
Residential/Residential_2462.jpg,7,Residential
Industrial/Industrial_1404.jpg,4,Industrial
Industrial/Industrial_1735.jpg,4,Industrial
AnnualCrop/AnnualCrop_23.jpg,0,AnnualCrop
Pasture/Pasture_1077.jpg,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_2360.jpg,2,HerbaceousVegetation
Pasture/Pasture_762.jpg,5,Pasture
SeaLake/SeaLake_2183.jpg,9,SeaLake
Industrial/Industrial_49.jpg,4,Industrial
AnnualCrop/AnnualCrop_662.jpg,0,AnnualCrop
AnnualCrop/AnnualCrop_388.jpg,0,AnnualCrop
Highway/Highway_168.jpg,3,Highway
Pasture/Pasture_1421.jpg,5,Pasture
Pasture/Pasture_1259.jpg,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_448.jpg,2,HerbaceousVegetation
Industrial/Industrial_140.jpg,4,Industrial
AnnualCrop/AnnualCrop_905.jpg,0,AnnualCrop
Forest/Forest_1992.jpg,1,Forest
AnnualCrop/AnnualCrop_1331.jpg,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_543.jpg,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_2680.jpg,0,AnnualCrop
SeaLake/SeaLake_2232.jpg,9,SeaLake
PermanentCrop/PermanentCrop_1891.jpg,6,PermanentCrop
SeaLake/SeaLake_2765.jpg,9,SeaLake
AnnualCrop/AnnualCrop_2532.jpg,0,AnnualCrop
SeaLake/SeaLake_2417.jpg,9,SeaLake
River/River_1603.jpg,8,River
SeaLake/SeaLake_2490.jpg,9,SeaLake
Industrial/Industrial_612.jpg,4,Industrial
River/River_1116.jpg,8,River
Industrial/Industrial_2478.jpg,4,Industrial
Pasture/Pasture_851.jpg,5,Pasture
Residential/Residential_2442.jpg,7,Residential
AnnualCrop/AnnualCrop_1153.jpg,0,AnnualCrop
Pasture/Pasture_473.jpg,5,Pasture
SeaLake/SeaLake_1020.jpg,9,SeaLake
River/River_1544.jpg,8,River
Residential/Residential_2380.jpg,7,Residential
HerbaceousVegetation/HerbaceousVegetation_434.jpg,2,HerbaceousVegetation
Forest/Forest_1384.jpg,1,Forest
Forest/Forest_620.jpg,1,Forest
Forest/Forest_34.jpg,1,Forest
AnnualCrop/AnnualCrop_2475.jpg,0,AnnualCrop
SeaLake/SeaLake_771.jpg,9,SeaLake
Highway/Highway_1209.jpg,3,Highway
Industrial/Industrial_999.jpg,4,Industrial
AnnualCrop/AnnualCrop_1624.jpg,0,AnnualCrop
SeaLake/SeaLake_1781.jpg,9,SeaLake
SeaLake/SeaLake_2965.jpg,9,SeaLake
Forest/Forest_2504.jpg,1,Forest
HerbaceousVegetation/HerbaceousVegetation_2497.jpg,2,HerbaceousVegetation
Industrial/Industrial_1417.jpg,4,Industrial
PermanentCrop/PermanentCrop_545.jpg,6,PermanentCrop
AnnualCrop/AnnualCrop_1741.jpg,0,AnnualCrop
SeaLake/SeaLake_2324.jpg,9,SeaLake
Pasture/Pasture_46.jpg,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_385.jpg,2,HerbaceousVegetation
Industrial/Industrial_2206.jpg,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_532.jpg,2,HerbaceousVegetation
Highway/Highway_207.jpg,3,Highway
Forest/Forest_1489.jpg,1,Forest
Residential/Residential_1843.jpg,7,Residential
Highway/Highway_1853.jpg,3,Highway
PermanentCrop/PermanentCrop_392.jpg,6,PermanentCrop
Residential/Residential_1100.jpg,7,Residential
SeaLake/SeaLake_2068.jpg,9,SeaLake
AnnualCrop/AnnualCrop_292.jpg,0,AnnualCrop
Residential/Residential_678.jpg,7,Residential
River/River_1462.jpg,8,River
Pasture/Pasture_1452.jpg,5,Pasture
River/River_288.jpg,8,River
SeaLake/SeaLake_1030.jpg,9,SeaLake
Highway/Highway_1888.jpg,3,Highway
River/River_557.jpg,8,River
Industrial/Industrial_1752.jpg,4,Industrial
Highway/Highway_286.jpg,3,Highway
Forest/Forest_276.jpg,1,Forest
Pasture/Pasture_1142.jpg,5,Pasture
SeaLake/SeaLake_2978.jpg,9,SeaLake
Forest/Forest_1015.jpg,1,Forest
Highway/Highway_1976.jpg,3,Highway
SeaLake/SeaLake_425.jpg,9,SeaLake
Forest/Forest_1582.jpg,1,Forest
Residential/Residential_816.jpg,7,Residential
AnnualCrop/AnnualCrop_942.jpg,0,AnnualCrop
AnnualCrop/AnnualCrop_2117.jpg,0,AnnualCrop
Residential/Residential_221.jpg,7,Residential
Highway/Highway_2243.jpg,3,Highway
SeaLake/SeaLake_1909.jpg,9,SeaLake
AnnualCrop/AnnualCrop_370.jpg,0,AnnualCrop
Industrial/Industrial_876.jpg,4,Industrial
Forest/Forest_1854.jpg,1,Forest
SeaLake/SeaLake_967.jpg,9,SeaLake
Highway/Highway_1181.jpg,3,Highway
AnnualCrop/AnnualCrop_1613.jpg,0,AnnualCrop
Industrial/Industrial_2350.jpg,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_2389.jpg,2,HerbaceousVegetation
Industrial/Industrial_489.jpg,4,Industrial
Pasture/Pasture_1846.jpg,5,Pasture
River/River_2462.jpg,8,River
River/River_2372.jpg,8,River
AnnualCrop/AnnualCrop_2484.jpg,0,AnnualCrop
PermanentCrop/PermanentCrop_1146.jpg,6,PermanentCrop
AnnualCrop/AnnualCrop_2236.jpg,0,AnnualCrop
Pasture/Pasture_182.jpg,5,Pasture
Highway/Highway_1471.jpg,3,Highway
PermanentCrop/PermanentCrop_2346.jpg,6,PermanentCrop
SeaLake/SeaLake_870.jpg,9,SeaLake
SeaLake/SeaLake_1776.jpg,9,SeaLake
SeaLake/SeaLake_1216.jpg,9,SeaLake
Forest/Forest_451.jpg,1,Forest
River/River_2129.jpg,8,River
AnnualCrop/AnnualCrop_2778.jpg,0,AnnualCrop
Industrial/Industrial_245.jpg,4,Industrial
Highway/Highway_1481.jpg,3,Highway
Pasture/Pasture_1555.jpg,5,Pasture
Forest/Forest_2752.jpg,1,Forest
HerbaceousVegetation/HerbaceousVegetation_236.jpg,2,HerbaceousVegetation
Residential/Residential_1704.jpg,7,Residential
AnnualCrop/AnnualCrop_250.jpg,0,AnnualCrop
PermanentCrop/PermanentCrop_1108.jpg,6,PermanentCrop
AnnualCrop/AnnualCrop_2894.jpg,0,AnnualCrop
SeaLake/SeaLake_1836.jpg,9,SeaLake
SeaLake/SeaLake_280.jpg,9,SeaLake
Residential/Residential_1593.jpg,7,Residential
Highway/Highway_1270.jpg,3,Highway
Residential/Residential_1088.jpg,7,Residential
Residential/Residential_1878.jpg,7,Residential
Highway/Highway_858.jpg,3,Highway
Residential/Residential_1963.jpg,7,Residential
PermanentCrop/PermanentCrop_2457.jpg,6,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_76.jpg,2,HerbaceousVegetation
SeaLake/SeaLake_2499.jpg,9,SeaLake
River/River_2268.jpg,8,River
PermanentCrop/PermanentCrop_1327.jpg,6,PermanentCrop
Industrial/Industrial_989.jpg,4,Industrial
Pasture/Pasture_1346.jpg,5,Pasture
Highway/Highway_2038.jpg,3,Highway
HerbaceousVegetation/HerbaceousVegetation_902.jpg,2,HerbaceousVegetation
Industrial/Industrial_2.jpg,4,Industrial
AnnualCrop/AnnualCrop_1622.jpg,0,AnnualCrop
Highway/Highway_610.jpg,3,Highway
Forest/Forest_1957.jpg,1,Forest
PermanentCrop/PermanentCrop_1563.jpg,6,PermanentCrop
PermanentCrop/PermanentCrop_151.jpg,6,PermanentCrop
River/River_1598.jpg,8,River
Forest/Forest_1564.jpg,1,Forest
Forest/Forest_2870.jpg,1,Forest
Residential/Residential_2422.jpg,7,Residential
SeaLake/SeaLake_329.jpg,9,SeaLake
AnnualCrop/AnnualCrop_2486.jpg,0,AnnualCrop
PermanentCrop/PermanentCrop_1721.jpg,6,PermanentCrop
AnnualCrop/AnnualCrop_510.jpg,0,AnnualCrop
Residential/Residential_1996.jpg,7,Residential
Highway/Highway_1396.jpg,3,Highway
SeaLake/SeaLake_1043.jpg,9,SeaLake
Residential/Residential_1699.jpg,7,Residential
Industrial/Industrial_1872.jpg,4,Industrial
Highway/Highway_2048.jpg,3,Highway
PermanentCrop/PermanentCrop_508.jpg,6,PermanentCrop
Residential/Residential_2670.jpg,7,Residential
SeaLake/SeaLake_2022.jpg,9,SeaLake
PermanentCrop/PermanentCrop_2071.jpg,6,PermanentCrop
PermanentCrop/PermanentCrop_1404.jpg,6,PermanentCrop
River/River_2014.jpg,8,River
HerbaceousVegetation/HerbaceousVegetation_2112.jpg,2,HerbaceousVegetation
Industrial/Industrial_2043.jpg,4,Industrial
Residential/Residential_1840.jpg,7,Residential
Forest/Forest_2271.jpg,1,Forest
PermanentCrop/PermanentCrop_1926.jpg,6,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_689.jpg,2,HerbaceousVegetation
Pasture/Pasture_1714.jpg,5,Pasture
SeaLake/SeaLake_2285.jpg,9,SeaLake
Pasture/Pasture_1428.jpg,5,Pasture
AnnualCrop/AnnualCrop_2791.jpg,0,AnnualCrop
Industrial/Industrial_1791.jpg,4,Industrial
Highway/Highway_427.jpg,3,Highway
SeaLake/SeaLake_2562.jpg,9,SeaLake
River/River_217.jpg,8,River
AnnualCrop/AnnualCrop_2023.jpg,0,AnnualCrop
SeaLake/SeaLake_2537.jpg,9,SeaLake
PermanentCrop/PermanentCrop_844.jpg,6,PermanentCrop
Highway/Highway_336.jpg,3,Highway
AnnualCrop/AnnualCrop_1135.jpg,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_2640.jpg,2,HerbaceousVegetation
SeaLake/SeaLake_851.jpg,9,SeaLake
River/River_2057.jpg,8,River
HerbaceousVegetation/HerbaceousVegetation_2279.jpg,2,HerbaceousVegetation
River/River_1403.jpg,8,River
Industrial/Industrial_211.jpg,4,Industrial
Pasture/Pasture_1297.jpg,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_386.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_1538.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_2020.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_2243.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_905.jpg,2,HerbaceousVegetation
Forest/Forest_1729.jpg,1,Forest
Pasture/Pasture_1337.jpg,5,Pasture
Highway/Highway_1967.jpg,3,Highway
SeaLake/SeaLake_414.jpg,9,SeaLake
Industrial/Industrial_2230.jpg,4,Industrial
AnnualCrop/AnnualCrop_2653.jpg,0,AnnualCrop
AnnualCrop/AnnualCrop_2194.jpg,0,AnnualCrop
Forest/Forest_1878.jpg,1,Forest
PermanentCrop/PermanentCrop_2369.jpg,6,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_1033.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_835.jpg,2,HerbaceousVegetation
Residential/Residential_468.jpg,7,Residential
AnnualCrop/AnnualCrop_2427.jpg,0,AnnualCrop
PermanentCrop/PermanentCrop_970.jpg,6,PermanentCrop
SeaLake/SeaLake_1144.jpg,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2350.jpg,2,HerbaceousVegetation
Forest/Forest_2060.jpg,1,Forest
Residential/Residential_1215.jpg,7,Residential
Pasture/Pasture_191.jpg,5,Pasture
Industrial/Industrial_1078.jpg,4,Industrial
AnnualCrop/AnnualCrop_449.jpg,0,AnnualCrop
Pasture/Pasture_310.jpg,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_660.jpg,2,HerbaceousVegetation
Highway/Highway_913.jpg,3,Highway
Pasture/Pasture_1250.jpg,5,Pasture
Pasture/Pasture_1051.jpg,5,Pasture
AnnualCrop/AnnualCrop_1903.jpg,0,AnnualCrop
River/River_1847.jpg,8,River
River/River_428.jpg,8,River
River/River_645.jpg,8,River
Residential/Residential_2090.jpg,7,Residential
PermanentCrop/PermanentCrop_2401.jpg,6,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_678.jpg,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_274.jpg,0,AnnualCrop
River/River_214.jpg,8,River
Pasture/Pasture_867.jpg,5,Pasture
River/River_2034.jpg,8,River
Industrial/Industrial_1117.jpg,4,Industrial
Highway/Highway_2091.jpg,3,Highway
AnnualCrop/AnnualCrop_2718.jpg,0,AnnualCrop
Residential/Residential_1915.jpg,7,Residential
SeaLake/SeaLake_2628.jpg,9,SeaLake
PermanentCrop/PermanentCrop_2160.jpg,6,PermanentCrop
SeaLake/SeaLake_2284.jpg,9,SeaLake
Residential/Residential_2632.jpg,7,Residential
Highway/Highway_1021.jpg,3,Highway
Highway/Highway_1890.jpg,3,Highway
AnnualCrop/AnnualCrop_1592.jpg,0,AnnualCrop
PermanentCrop/PermanentCrop_1198.jpg,6,PermanentCrop
AnnualCrop/AnnualCrop_1908.jpg,0,AnnualCrop
Industrial/Industrial_1071.jpg,4,Industrial
Industrial/Industrial_736.jpg,4,Industrial
Residential/Residential_845.jpg,7,Residential
Forest/Forest_679.jpg,1,Forest
Pasture/Pasture_311.jpg,5,Pasture
Highway/Highway_2194.jpg,3,Highway
Pasture/Pasture_526.jpg,5,Pasture
Forest/Forest_158.jpg,1,Forest
River/River_1451.jpg,8,River
River/River_965.jpg,8,River
Forest/Forest_661.jpg,1,Forest
AnnualCrop/AnnualCrop_1760.jpg,0,AnnualCrop
Highway/Highway_1747.jpg,3,Highway
Residential/Residential_671.jpg,7,Residential
AnnualCrop/AnnualCrop_2662.jpg,0,AnnualCrop
Highway/Highway_1337.jpg,3,Highway
AnnualCrop/AnnualCrop_27.jpg,0,AnnualCrop
Forest/Forest_1149.jpg,1,Forest
Pasture/Pasture_1031.jpg,5,Pasture
SeaLake/SeaLake_1150.jpg,9,SeaLake
Pasture/Pasture_1887.jpg,5,Pasture
PermanentCrop/PermanentCrop_2488.jpg,6,PermanentCrop
Industrial/Industrial_1019.jpg,4,Industrial
PermanentCrop/PermanentCrop_2405.jpg,6,PermanentCrop
Industrial/Industrial_1286.jpg,4,Industrial
Residential/Residential_2148.jpg,7,Residential
Residential/Residential_711.jpg,7,Residential
PermanentCrop/PermanentCrop_167.jpg,6,PermanentCrop
Industrial/Industrial_1561.jpg,4,Industrial
SeaLake/SeaLake_2975.jpg,9,SeaLake
Residential/Residential_2860.jpg,7,Residential
Industrial/Industrial_1116.jpg,4,Industrial
Residential/Residential_2679.jpg,7,Residential
SeaLake/SeaLake_2755.jpg,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_957.jpg,2,HerbaceousVegetation
Forest/Forest_2467.jpg,1,Forest
Forest/Forest_893.jpg,1,Forest
AnnualCrop/AnnualCrop_1718.jpg,0,AnnualCrop
River/River_721.jpg,8,River
Highway/Highway_1491.jpg,3,Highway
AnnualCrop/AnnualCrop_704.jpg,0,AnnualCrop
AnnualCrop/AnnualCrop_2244.jpg,0,AnnualCrop
SeaLake/SeaLake_1181.jpg,9,SeaLake
Pasture/Pasture_887.jpg,5,Pasture
Industrial/Industrial_312.jpg,4,Industrial
River/River_2377.jpg,8,River
AnnualCrop/AnnualCrop_1193.jpg,0,AnnualCrop
Residential/Residential_1144.jpg,7,Residential
SeaLake/SeaLake_1870.jpg,9,SeaLake
Forest/Forest_1167.jpg,1,Forest
AnnualCrop/AnnualCrop_2065.jpg,0,AnnualCrop
Residential/Residential_15.jpg,7,Residential
Highway/Highway_637.jpg,3,Highway
Industrial/Industrial_1057.jpg,4,Industrial
Pasture/Pasture_91.jpg,5,Pasture
Industrial/Industrial_1195.jpg,4,Industrial
AnnualCrop/AnnualCrop_739.jpg,0,AnnualCrop
PermanentCrop/PermanentCrop_1229.jpg,6,PermanentCrop
AnnualCrop/AnnualCrop_2199.jpg,0,AnnualCrop
AnnualCrop/AnnualCrop_1828.jpg,0,AnnualCrop
Industrial/Industrial_1739.jpg,4,Industrial
AnnualCrop/AnnualCrop_193.jpg,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_1380.jpg,2,HerbaceousVegetation
SeaLake/SeaLake_2349.jpg,9,SeaLake
SeaLake/SeaLake_1982.jpg,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2842.jpg,2,HerbaceousVegetation
Industrial/Industrial_278.jpg,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_2079.jpg,2,HerbaceousVegetation
Highway/Highway_2001.jpg,3,Highway
SeaLake/SeaLake_2515.jpg,9,SeaLake
River/River_967.jpg,8,River
Residential/Residential_1931.jpg,7,Residential
Industrial/Industrial_191.jpg,4,Industrial
AnnualCrop/AnnualCrop_2263.jpg,0,AnnualCrop
Residential/Residential_416.jpg,7,Residential
AnnualCrop/AnnualCrop_1111.jpg,0,AnnualCrop
SeaLake/SeaLake_171.jpg,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2565.jpg,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_1176.jpg,0,AnnualCrop
Highway/Highway_182.jpg,3,Highway
HerbaceousVegetation/HerbaceousVegetation_1454.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_2924.jpg,2,HerbaceousVegetation
Residential/Residential_2277.jpg,7,Residential
River/River_801.jpg,8,River
Industrial/Industrial_1729.jpg,4,Industrial
SeaLake/SeaLake_82.jpg,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2095.jpg,2,HerbaceousVegetation
Industrial/Industrial_1092.jpg,4,Industrial
Industrial/Industrial_377.jpg,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_2435.jpg,2,HerbaceousVegetation
Highway/Highway_394.jpg,3,Highway
Forest/Forest_1918.jpg,1,Forest
PermanentCrop/PermanentCrop_819.jpg,6,PermanentCrop
PermanentCrop/PermanentCrop_1761.jpg,6,PermanentCrop
Industrial/Industrial_2490.jpg,4,Industrial
AnnualCrop/AnnualCrop_431.jpg,0,AnnualCrop
Forest/Forest_2703.jpg,1,Forest
HerbaceousVegetation/HerbaceousVegetation_2558.jpg,2,HerbaceousVegetation
Highway/Highway_2427.jpg,3,Highway
Forest/Forest_1844.jpg,1,Forest
River/River_1836.jpg,8,River
AnnualCrop/AnnualCrop_2383.jpg,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_2787.jpg,2,HerbaceousVegetation
Pasture/Pasture_1840.jpg,5,Pasture
Forest/Forest_2957.jpg,1,Forest
Highway/Highway_2239.jpg,3,Highway
AnnualCrop/AnnualCrop_2127.jpg,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_942.jpg,2,HerbaceousVegetation
Forest/Forest_245.jpg,1,Forest
Industrial/Industrial_160.jpg,4,Industrial
Forest/Forest_119.jpg,1,Forest
HerbaceousVegetation/HerbaceousVegetation_1924.jpg,2,HerbaceousVegetation
Residential/Residential_1118.jpg,7,Residential
Pasture/Pasture_953.jpg,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_2291.jpg,2,HerbaceousVegetation
Residential/Residential_878.jpg,7,Residential
HerbaceousVegetation/HerbaceousVegetation_1128.jpg,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_2095.jpg,0,AnnualCrop
River/River_1611.jpg,8,River
Forest/Forest_1201.jpg,1,Forest
Residential/Residential_834.jpg,7,Residential
Forest/Forest_2622.jpg,1,Forest
River/River_2124.jpg,8,River
Highway/Highway_1686.jpg,3,Highway
Highway/Highway_1934.jpg,3,Highway
Forest/Forest_226.jpg,1,Forest
HerbaceousVegetation/HerbaceousVegetation_601.jpg,2,HerbaceousVegetation
Highway/Highway_399.jpg,3,Highway
Industrial/Industrial_1362.jpg,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_569.jpg,2,HerbaceousVegetation
Highway/Highway_738.jpg,3,Highway
HerbaceousVegetation/HerbaceousVegetation_1565.jpg,2,HerbaceousVegetation
Industrial/Industrial_2352.jpg,4,Industrial
Highway/Highway_972.jpg,3,Highway
PermanentCrop/PermanentCrop_433.jpg,6,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_2927.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_650.jpg,2,HerbaceousVegetation
Residential/Residential_1363.jpg,7,Residential
HerbaceousVegetation/HerbaceousVegetation_2070.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_540.jpg,2,HerbaceousVegetation
PermanentCrop/PermanentCrop_2257.jpg,6,PermanentCrop
Industrial/Industrial_223.jpg,4,Industrial
Pasture/Pasture_1405.jpg,5,Pasture
PermanentCrop/PermanentCrop_426.jpg,6,PermanentCrop
Pasture/Pasture_1159.jpg,5,Pasture
River/River_2496.jpg,8,River
Highway/Highway_1926.jpg,3,Highway
SeaLake/SeaLake_2521.jpg,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_928.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_1784.jpg,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_1170.jpg,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_2554.jpg,2,HerbaceousVegetation
Residential/Residential_1311.jpg,7,Residential
HerbaceousVegetation/HerbaceousVegetation_1567.jpg,2,HerbaceousVegetation
Residential/Residential_2776.jpg,7,Residential
HerbaceousVegetation/HerbaceousVegetation_673.jpg,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_1571.jpg,2,HerbaceousVegetation
PermanentCrop/PermanentCrop_2211.jpg,6,PermanentCrop
Forest/Forest_1271.jpg,1,Forest
HerbaceousVegetation/HerbaceousVegetation_2740.jpg,2,HerbaceousVegetation
Highway/Highway_1214.jpg,3,Highway
Forest/Forest_1299.jpg,1,Forest
River/River_1103.jpg,8,River
AnnualCrop/AnnualCrop_1180.jpg,0,AnnualCrop
River/River_4.jpg,8,River
Residential/Residential_815.jpg,7,Residential
Forest/Forest_2490.jpg,1,Forest
Industrial/Industrial_1315.jpg,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_829.jpg,2,HerbaceousVegetation
Forest/Forest_2256.jpg,1,Forest
Highway/Highway_1198.jpg,3,Highway
SeaLake/SeaLake_2442.jpg,9,SeaLake
Highway/Highway_1814.jpg,3,Highway
Residential/Residential_1122.jpg,7,Residential
Pasture/Pasture_1594.jpg,5,Pasture
PermanentCrop/PermanentCrop_1992.jpg,6,PermanentCrop
Forest/Forest_1925.jpg,1,Forest
Forest/Forest_1343.jpg,1,Forest
Highway/Highway_1922.jpg,3,Highway
Forest/Forest_2114.jpg,1,Forest
Industrial/Industrial_2214.jpg,4,Industrial
Residential/Residential_1166.jpg,7,Residential
Forest/Forest_1595.jpg,1,Forest
Forest/Forest_2715.jpg,1,Forest
AnnualCrop/AnnualCrop_375.jpg,0,AnnualCrop
Pasture/Pasture_155.jpg,5,Pasture
Pasture/Pasture_777.jpg,5,Pasture
AnnualCrop/AnnualCrop_2804.jpg,0,AnnualCrop
AnnualCrop/AnnualCrop_1000.jpg,0,AnnualCrop
PermanentCrop/PermanentCrop_1188.jpg,6,PermanentCrop
AnnualCrop/AnnualCrop_1911.jpg,0,AnnualCrop
Industrial/Industrial_63.jpg,4,Industrial
SeaLake/SeaLake_895.jpg,9,SeaLake
Industrial/Industrial_2360.jpg,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_336.jpg,2,HerbaceousVegetation
SeaLake/SeaLake_2871.jpg,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2722.jpg,2,HerbaceousVegetation
Highway/Highway_1897.jpg,3,Highway
Residential/Residential_1281.jpg,7,Residential
River/River_533.jpg,8,River
AnnualCrop/AnnualCrop_470.jpg,0,AnnualCrop
Pasture/Pasture_1345.jpg,5,Pasture
Industrial/Industrial_286.jpg,4,Industrial
Highway/Highway_65.jpg,3,Highway
Highway/Highway_1635.jpg,3,Highway
AnnualCrop/AnnualCrop_2685.jpg,0,AnnualCrop
Forest/Forest_2902.jpg,1,Forest
HerbaceousVegetation/HerbaceousVegetation_2796.jpg,2,HerbaceousVegetation
PermanentCrop/PermanentCrop_122.jpg,6,PermanentCrop
AnnualCrop/AnnualCrop_2601.jpg,0,AnnualCrop
Highway/Highway_2285.jpg,3,Highway
Forest/Forest_2516.jpg,1,Forest
Pasture/Pasture_1216.jpg,5,Pasture
